timestamp,raw,temperature,modified1,modified2,modified3
1668769200000,12882.11,0.3,12882.11,12882.11,12882.11
1668772800000,6188.59,0.4,6188.59,6188.59,6188.59
1668776400000,2000.9,0.0,2000.9,2000.9,2000.9
1668780000000,0.0,-0.2,0.0,0.0,0.0
1668783600000,0.0,-0.3,0.0,0.0,0.0
1668787200000,0.0,-0.3,0.0,0.0,0.0
1668790800000,0.0,-0.5,0.0,0.0,0.0
1668794400000,0.0,-0.7,0.0,0.0,0.0
1668798000000,0.0,-0.7,0.0,0.0,0.0
1668801600000,0.0,-0.6,0.0,0.0,0.0
1668805200000,0.0,-0.6,0.0,0.0,0.0
1668808800000,0.0,-0.7,0.0,0.0,0.0
1668812400000,0.0,-0.9,0.0,0.0,0.0
1668816000000,0.0,-1.2,0.0,0.0,0.0
1668819600000,0.0,-1.5,0.0,0.0,0.0
1668823200000,0.0,-1.8,0.0,0.0,0.0
1668826800000,0.0,-2.1,,0.0,0.0
1668830400000,0.0,-2.4,0.0,0.0,0.0
1668834000000,0.0,-2.7,,0.0,0.0
1668837600000,0.0,-2.9,0.0,0.0,0.0
1668841200000,0.0,-2.9,0.0,0.0,0.0
1668844800000,437.16999999999996,-3.2,437.16999999999996,437.16999999999996,437.16999999999996
1668848400000,5239.08,-3.3,5239.08,,5239.08
1668852000000,1307.43,-3.1,1307.43,1307.43,1307.43
1668855600000,2127.42,-3.1,2127.42,2127.42,2127.42
1668859200000,28.2,-3.1,28.2,28.2,28.2
1668862800000,0.0,-3.3,0.0,0.0,0.0
1668866400000,0.0,-3.4,,0.0,0.0
1668870000000,0.0,-3.5,0.0,0.0,0.0
1668873600000,0.0,-3.6,0.0,0.0,0.0
1668877200000,0.0,-3.7,0.0,0.0,0.0
1668880800000,0.0,-3.7,0.0,0.0,0.0
1668884400000,0.0,-3.4,0.0,0.0,0.0
1668888000000,0.0,-3.3,,0.0,0.0
1668891600000,0.0,-3.2,0.0,0.0,0.0
1668895200000,0.0,-3.3,0.0,0.0,0.0
1668898800000,0.0,-3.5,0.0,0.0,0.0
1668902400000,0.0,-3.7,0.0,0.0,0.0
1668906000000,0.0,-3.8,0.0,0.0,0.0
1668909600000,0.0,-3.9,0.0,0.0,0.0
1668913200000,0.0,-4.0,0.0,0.0,0.0
1668916800000,0.0,-4.1,0.0,0.0,0.0
1668920400000,0.0,-4.0,0.0,0.0,0.0
1668924000000,0.0,-3.9,0.0,0.0,0.0
1668927600000,0.0,-4.5,0.0,0.0,0.0
1668931200000,0.0,-4.4,0.0,0.0,0.0
1668934800000,193.48,-4.1,193.48,193.48,193.48
1668938400000,4550.3099999999995,-4.0,4550.3099999999995,,4550.3099999999995
1668942000000,1781.23,-3.9,,1781.23,1781.23
1668945600000,208.01,-3.8,208.01,208.01,208.01
1668949200000,0.0,-3.9,0.0,0.0,0.0
1668952800000,0.0,-4.3,0.0,0.0,0.0
1668956400000,0.0,-4.7,0.0,0.0,0.0
1668960000000,0.0,-5.4,0.0,0.0,0.0
1668963600000,0.0,-6.1,0.0,0.0,0.0
1668967200000,0.0,-6.5,0.0,0.0,0.0
1668970800000,0.0,-6.9,0.0,0.0,0.0
1668974400000,0.0,-7.2,0.0,0.0,0.0
1668978000000,0.0,-7.3,0.0,0.0,0.0
1668981600000,0.0,-7.3,0.0,0.0,0.0
1668985200000,0.0,-7.4,0.0,0.0,0.0
1668988800000,0.0,-7.2,0.0,0.0,0.0
1668992400000,0.0,-7.1,0.0,0.0,0.0
1668996000000,0.0,-6.7,0.0,0.0,0.0
1668999600000,0.0,-6.5,0.0,0.0,0.0
1669003200000,0.0,-6.3,0.0,0.0,0.0
1669006800000,0.0,-6.2,0.0,0.0,0.0
1669010400000,0.0,-6.0,0.0,0.0,0.0
1669014000000,0.0,-5.6,0.0,0.0,0.0
1669017600000,0.0,-5.6,0.0,0.0,0.0
1669021200000,0.0,-5.3,0.0,0.0,0.0
1669024800000,0.0,-4.9,0.0,0.0,0.0
1669028400000,0.0,-4.6,0.0,0.0,0.0
1669032000000,0.0,-4.6,0.0,0.0,0.0
1669035600000,0.0,-4.5,0.0,0.0,0.0
1669039200000,0.0,-4.6,0.0,0.0,0.0
1669042800000,0.0,-4.6,0.0,0.0,0.0
1669046400000,0.0,-4.6,0.0,0.0,0.0
1669050000000,0.0,-4.6,0.0,0.0,0.0
1669053600000,0.0,-4.6,0.0,0.0,0.0
1669057200000,0.0,-5.0,0.0,0.0,0.0
1669060800000,0.0,-5.0,,0.0,0.0
1669064400000,0.0,-4.9,0.0,0.0,0.0
1669068000000,0.0,-4.8,,0.0,0.0
1669071600000,0.0,-4.8,0.0,0.0,0.0
1669075200000,0.0,-4.7,0.0,0.0,0.0
1669078800000,0.0,-4.7,0.0,0.0,0.0
1669082400000,0.0,-4.7,0.0,0.0,0.0
1669086000000,0.0,-4.6,0.0,0.0,0.0
1669089600000,0.0,-4.7,0.0,0.0,0.0
1669093200000,0.0,-4.7,0.0,0.0,0.0
1669096800000,0.0,-4.8,0.0,0.0,0.0
1669100400000,0.0,-4.9,0.0,0.0,0.0
1669104000000,0.0,-4.8,0.0,0.0,0.0
1669107600000,0.0,-4.5,0.0,0.0,0.0
1669111200000,0.0,-4.3,0.0,0.0,0.0
1669114800000,0.0,-3.9,0.0,0.0,0.0
1669118400000,0.0,-3.8,0.0,0.0,0.0
1669122000000,0.0,-3.6,0.0,0.0,0.0
1669125600000,0.0,-3.7,0.0,0.0,0.0
1669129200000,0.0,-3.5,0.0,0.0,0.0
1669132800000,0.0,-3.8,0.0,0.0,0.0
1669136400000,0.0,-3.6,0.0,0.0,0.0
1669140000000,0.0,-3.3,0.0,0.0,0.0
1669143600000,0.0,-3.1,0.0,0.0,0.0
1669147200000,0.0,-2.9,0.0,0.0,0.0
1669150800000,0.0,-2.6,0.0,0.0,0.0
1669154400000,0.0,-2.6,0.0,0.0,0.0
1669158000000,0.0,-2.5,0.0,0.0,0.0
1669161600000,0.0,-2.1,0.0,0.0,0.0
1669165200000,0.0,-1.9,0.0,0.0,0.0
1669168800000,0.0,-1.7,0.0,0.0,0.0
1669172400000,0.0,-1.6,0.0,0.0,0.0
1669176000000,0.0,-1.7,0.0,0.0,0.0
1669179600000,0.0,-1.7,0.0,0.0,0.0
1669183200000,0.0,-1.9,0.0,0.0,0.0
1669186800000,0.0,-1.5,0.0,0.0,0.0
1669190400000,0.0,-1.5,0.0,0.0,0.0
1669194000000,0.0,-1.2,0.0,0.0,0.0
1669197600000,3050.46,-0.8,3050.46,,3050.46
1669201200000,2809.24,-0.7,2809.24,,2809.24
1669204800000,1615.97,-0.6,1615.97,1615.97,1615.97
1669208400000,76.54,-0.8,76.54,76.54,76.54
1669212000000,0.0,-1.0,0.0,0.0,0.0
1669215600000,0.0,-1.2,0.0,0.0,0.0
1669219200000,0.0,-1.2,0.0,0.0,0.0
1669222800000,0.0,-1.4,0.0,0.0,0.0
1669226400000,0.0,-1.6,0.0,0.0,0.0
1669230000000,0.0,-1.5,0.0,0.0,0.0
1669233600000,0.0,-1.6,0.0,0.0,0.0
1669237200000,0.0,-1.7,0.0,0.0,0.0
1669240800000,0.0,-1.9,0.0,0.0,0.0
1669244400000,0.0,-2.1,0.0,0.0,0.0
1669248000000,0.0,-2.3,0.0,0.0,0.0
1669251600000,0.0,-2.4,0.0,0.0,0.0
1669255200000,0.0,-2.6,0.0,0.0,0.0
1669258800000,0.0,-2.9,0.0,0.0,0.0
1669262400000,0.0,-2.9,0.0,0.0,0.0
1669266000000,0.0,-2.9,0.0,0.0,0.0
1669269600000,0.0,-3.0,0.0,0.0,0.0
1669273200000,0.6000000000000001,-3.4,0.6000000000000001,0.6000000000000001,0.6000000000000001
1669276800000,2968.02,-3.3,2968.02,2968.02,2968.02
1669280400000,5087.86,-3.1,5087.86,,5087.86
1669284000000,3426.37,-3.1,,3426.37,3426.37
1669287600000,1918.02,-3.1,1918.02,1918.02,1918.02
1669291200000,1420.76,-2.9,1420.76,1420.76,1420.76
1669294800000,0.12,-2.9,0.12,0.12,0.12
1669298400000,0.0,-3.0,0.0,0.0,0.0
1669302000000,0.0,-3.1,0.0,0.0,0.0
1669305600000,0.0,-3.2,0.0,0.0,0.0
1669309200000,0.0,-3.2,0.0,0.0,0.0
1669312800000,0.0,-3.3,0.0,0.0,0.0
1669316400000,0.0,-3.0,0.0,0.0,0.0
1669320000000,0.0,-3.0,0.0,0.0,0.0
1669323600000,0.0,-3.0,0.0,0.0,0.0
1669327200000,0.0,-3.0,0.0,0.0,0.0
1669330800000,0.0,-3.1,0.0,0.0,0.0
1669334400000,0.0,-3.1,0.0,0.0,0.0
1669338000000,0.0,-3.2,0.0,0.0,0.0
1669341600000,0.0,-3.2,0.0,0.0,0.0
1669345200000,0.0,-3.3,0.0,0.0,0.0
1669348800000,0.0,-3.2,0.0,0.0,0.0
1669352400000,0.0,-3.2,0.0,0.0,0.0
1669356000000,0.0,-3.2,0.0,0.0,0.0
1669359600000,0.0,-3.1,0.0,0.0,0.0
1669363200000,0.0,-2.9,0.0,0.0,0.0
1669366800000,1670.82,-2.9,1670.82,1670.82,1670.82
1669370400000,4323.06,-2.6,,,4323.06
1669374000000,3844.07,-2.6,3844.07,3844.07,3844.07
1669377600000,639.96,-2.9,639.96,639.96,639.96
1669381200000,0.0,-3.3,0.0,0.0,0.0
1669384800000,0.0,-3.6,0.0,0.0,0.0
1669388400000,0.0,-4.0,0.0,0.0,0.0
1669392000000,0.0,-4.2,0.0,0.0,0.0
1669395600000,0.0,-4.1,0.0,0.0,0.0
1669399200000,0.0,-4.0,0.0,0.0,0.0
1669402800000,0.0,-4.2,0.0,0.0,0.0
1669406400000,0.0,-4.1,0.0,0.0,0.0
1669410000000,0.0,-3.9,0.0,0.0,0.0
1669413600000,0.0,-3.8,0.0,0.0,0.0
1669417200000,0.0,-3.6,0.0,0.0,0.0
1669420800000,0.0,-3.6,0.0,0.0,0.0
1669424400000,0.0,-3.4,0.0,0.0,0.0
1669428000000,0.0,-3.3,0.0,0.0,0.0
1669431600000,0.0,-3.3,0.0,0.0,0.0
1669435200000,0.0,-3.3,0.0,0.0,0.0
1669438800000,0.0,-3.2,0.0,0.0,0.0
1669442400000,0.0,-3.2,0.0,0.0,0.0
1669446000000,0.0,-3.2,0.0,0.0,0.0
1669449600000,0.0,-3.2,0.0,0.0,0.0
1669453200000,1358.08,-3.1,1358.08,1358.08,1358.08
1669456800000,1660.98,-2.9,1660.98,,1660.98
1669460400000,1125.2,-2.8,1125.2,1125.2,1125.2
1669464000000,535.34,-2.7,535.34,535.34,535.34
1669467600000,0.0,-2.8,0.0,0.0,0.0
1669471200000,0.0,-3.0,0.0,0.0,0.0
1669474800000,0.0,-3.2,0.0,0.0,0.0
1669478400000,0.0,-3.4,0.0,0.0,0.0
1669482000000,0.0,-3.6,,0.0,0.0
1669485600000,0.0,-3.8,0.0,0.0,0.0
1669489200000,0.0,-4.0,0.0,0.0,0.0
1669492800000,0.0,-4.0,0.0,0.0,0.0
1669496400000,0.0,-4.0,0.0,0.0,0.0
1669500000000,0.0,-4.1,0.0,0.0,0.0
1669503600000,0.0,-4.0,0.0,0.0,0.0
1669507200000,0.0,-4.0,0.0,0.0,0.0
1669510800000,0.0,-4.0,0.0,0.0,0.0
1669514400000,0.0,-4.0,0.0,0.0,0.0
1669518000000,0.0,-3.9,0.0,0.0,0.0
1669521600000,0.0,-3.8,0.0,0.0,0.0
1669525200000,0.0,-3.8,0.0,0.0,0.0
1669528800000,0.0,-3.7,0.0,0.0,0.0
1669532400000,0.0,-4.0,0.0,0.0,0.0
1669536000000,0.0,-4.0,,0.0,0.0
1669539600000,0.0,-3.8,0.0,0.0,0.0
1669543200000,0.0,-3.6,0.0,0.0,0.0
1669546800000,0.0,-3.5,0.0,0.0,0.0
1669550400000,0.0,-3.4,0.0,0.0,0.0
1669554000000,0.0,-3.5,0.0,0.0,0.0
1669557600000,0.0,-3.5,0.0,0.0,0.0
1669561200000,0.0,-3.5,0.0,0.0,0.0
1669564800000,0.0,-3.3,0.0,0.0,0.0
1669568400000,0.0,-3.2,0.0,0.0,0.0
1669572000000,0.0,-3.0,0.0,0.0,0.0
1669575600000,0.0,-3.1,0.0,0.0,0.0
1669579200000,0.0,-2.9,0.0,0.0,0.0
1669582800000,0.0,-2.8,0.0,0.0,0.0
1669586400000,0.0,-2.9,0.0,0.0,0.0
1669590000000,0.0,-2.7,,0.0,0.0
1669593600000,0.0,-2.6,0.0,0.0,0.0
1669597200000,0.0,-2.5,0.0,0.0,0.0
1669600800000,0.0,-2.6,0.0,0.0,0.0
1669604400000,0.0,-2.6,0.0,0.0,0.0
1669608000000,0.0,-2.6,0.0,0.0,0.0
1669611600000,0.0,-2.5,0.0,0.0,0.0
1669615200000,0.0,-2.5,0.0,0.0,0.0
1669618800000,0.0,-2.7,0.0,0.0,0.0
1669622400000,0.0,-2.7,,0.0,0.0
1669626000000,203.37,-2.6,203.37,203.37,203.37
1669629600000,822.0,-2.4,822.0,,822.0
1669633200000,262.93,-2.2,262.93,262.93,262.93
1669636800000,0.0,-2.1,,0.0,0.0
1669640400000,0.0,-2.1,0.0,0.0,0.0
1669644000000,0.0,-2.2,,0.0,0.0
1669647600000,0.0,-2.2,0.0,0.0,0.0
1669651200000,0.0,-2.4,0.0,0.0,0.0
1669654800000,0.0,-2.6,,0.0,0.0
1669658400000,0.0,-2.5,,0.0,0.0
1669662000000,0.0,-2.5,0.0,0.0,0.0
1669665600000,0.0,-2.4,0.0,0.0,0.0
1669669200000,0.0,-2.4,0.0,0.0,0.0
1669672800000,0.0,-2.3,0.0,0.0,0.0
1669676400000,0.0,-2.3,,0.0,0.0
1669680000000,0.0,-2.2,0.0,0.0,0.0
1669683600000,0.0,-2.3,0.0,0.0,0.0
1669687200000,0.0,-2.3,0.0,0.0,0.0
1669690800000,0.0,-2.1,0.0,0.0,0.0
1669694400000,0.0,-2.0,0.0,0.0,0.0
1669698000000,0.0,-1.8,0.0,0.0,0.0
1669701600000,0.0,-1.6,0.0,0.0,0.0
1669705200000,0.0,-1.1,0.0,0.0,0.0
1669708800000,0.0,-0.9,0.0,0.0,0.0
1669712400000,0.0,-0.7,,0.0,0.0
1669716000000,303.59000000000003,-0.5,303.59000000000003,303.59000000000003,303.59000000000003
1669719600000,1121.86,-0.4,1121.86,,1121.86
1669723200000,714.67,-0.3,714.67,714.67,714.67
1669726800000,0.0,-0.6,0.0,0.0,0.0
1669730400000,0.0,-1.0,0.0,0.0,0.0
1669734000000,0.0,-1.3,0.0,0.0,0.0
1669737600000,0.0,-1.5,0.0,0.0,0.0
1669741200000,0.0,-1.7,,0.0,0.0
1669744800000,0.0,-1.7,0.0,0.0,0.0
1669748400000,0.0,-1.8,0.0,0.0,0.0
1669752000000,0.0,-2.1,0.0,0.0,0.0
1669755600000,0.0,-2.2,0.0,0.0,0.0
1669759200000,0.0,-2.4,0.0,0.0,0.0
1669762800000,0.0,-2.4,0.0,0.0,0.0
1669766400000,0.0,-2.3,0.0,0.0,0.0
1669770000000,0.0,-2.4,0.0,0.0,0.0
1669773600000,0.0,-2.5,0.0,0.0,0.0
1669777200000,0.0,-2.7,0.0,0.0,0.0
1669780800000,0.0,-3.0,0.0,0.0,0.0
1669784400000,0.0,-3.2,,0.0,0.0
1669788000000,0.0,-3.4,0.0,0.0,0.0
1669791600000,0.0,-2.5,0.0,0.0,0.0
1669795200000,0.0,-2.4,0.0,0.0,0.0
1669798800000,0.0,-2.3,0.0,0.0,0.0
1669802400000,0.0,-2.2,0.0,0.0,0.0
1669806000000,0.0,-2.0,0.0,0.0,0.0
1669809600000,0.0,-2.0,0.0,0.0,0.0
1669813200000,0.0,-2.1,0.0,0.0,0.0
1669816800000,0.0,-2.4,0.0,0.0,0.0
1669820400000,0.0,-2.5,0.0,0.0,0.0
1669824000000,0.0,-2.6,0.0,0.0,0.0
1669827600000,0.0,-2.7,0.0,0.0,0.0
1669831200000,0.0,-3.0,0.0,0.0,0.0
1669834800000,0.0,-3.2,0.0,0.0,0.0
1669838400000,0.0,-3.4,0.0,0.0,0.0
1669842000000,0.0,-3.7,0.0,0.0,0.0
1669845600000,0.0,-3.9,0.0,0.0,0.0
1669849200000,0.0,-4.3,0.0,0.0,0.0
1669852800000,0.0,-10.5,,0.0,0.0
1669856400000,0.0,-9.9,0.0,0.0,0.0
1669860000000,0.0,-9.4,0.0,0.0,0.0
1669863600000,0.0,-8.9,0.0,0.0,0.0
1669867200000,0.0,-8.5,0.0,0.0,0.0
1669870800000,0.0,-7.9,0.0,0.0,0.0
1669874400000,0.0,-7.3,0.0,0.0,0.0
1669878000000,0.0,-5.6,0.0,0.0,0.0
1669881600000,0.0,-5.1,0.0,0.0,0.0
1669885200000,0.0,-4.5,0.0,0.0,0.0
1669888800000,752.16,-4.0,752.16,752.16,752.16
1669892400000,1334.54,-3.3,1334.54,,1334.54
1669896000000,775.12,-2.7,775.12,775.12,775.12
1669899600000,0.0,-2.1,0.0,0.0,0.0
1669903200000,0.0,-1.6,0.0,0.0,0.0
1669906800000,0.0,-1.1,0.0,0.0,0.0
1669910400000,0.0,-0.7,0.0,0.0,0.0
1669914000000,0.0,-0.1,0.0,0.0,0.0
1669917600000,0.0,0.2,0.0,0.0,0.0
1669921200000,0.0,0.5,0.0,0.0,0.0
1669924800000,0.0,0.5,0.0,0.0,0.0
1669928400000,0.0,0.7,0.0,0.0,0.0
1669932000000,0.0,0.9,0.0,0.0,0.0
1669935600000,0.0,1.2,0.0,0.0,0.0
1669939200000,0.0,-3.7,0.0,0.0,0.0
1669942800000,0.0,-4.1,0.0,0.0,0.0
1669946400000,0.0,-4.6,0.0,0.0,0.0
1669950000000,0.0,-4.9,0.0,0.0,0.0
1669953600000,0.0,-4.7,0.0,0.0,0.0
1669957200000,0.0,-4.5,0.0,0.0,0.0
1669960800000,0.0,-4.1,0.0,0.0,0.0
1669964400000,792.35,-3.2,792.35,792.35,792.35
1669968000000,1732.3899999999999,-2.0,1732.3899999999999,1732.3899999999999,1732.3899999999999
1669971600000,2216.14,-0.8,2216.14,2216.14,2216.14
1669975200000,8833.63,0.2,8833.63,,8833.63
1669978800000,4328.72,0.8,4328.72,4328.72,4328.72
1669982400000,827.89,1.0,827.89,827.89,827.89
1669986000000,73.17999999999999,1.2,73.17999999999999,73.17999999999999,73.17999999999999
1669989600000,0.0,1.2,0.0,0.0,0.0
1669993200000,0.0,1.1,0.0,0.0,0.0
1669996800000,0.0,1.2,0.0,0.0,0.0
1670000400000,0.0,1.2,0.0,0.0,0.0
1670004000000,0.0,1.2,0.0,0.0,0.0
1670007600000,0.0,1.0,0.0,0.0,0.0
1670011200000,0.0,0.9,0.0,0.0,0.0
1670014800000,0.0,0.9,0.0,0.0,0.0
1670018400000,0.0,0.9,0.0,0.0,0.0
1670022000000,0.0,0.6,0.0,0.0,0.0
1670025600000,0.0,-2.2,0.0,0.0,0.0
1670029200000,0.0,-2.2,0.0,0.0,0.0
1670032800000,0.0,-2.2,0.0,0.0,0.0
1670036400000,0.0,-2.4,0.0,0.0,0.0
1670040000000,0.0,-2.7,0.0,0.0,0.0
1670043600000,0.0,-3.1,0.0,0.0,0.0
1670047200000,0.0,-3.0,0.0,0.0,0.0
1670050800000,0.0,-1.7,0.0,0.0,0.0
1670054400000,1660.17,0.5,1660.17,1660.17,1660.17
1670058000000,8996.66,2.2,8996.66,,8996.66
1670061600000,1998.64,2.8,1998.64,1998.64,1998.64
1670065200000,1179.1399999999999,3.4,1179.1399999999999,1179.1399999999999,1179.1399999999999
1670068800000,1067.65,3.8,1067.65,1067.65,1067.65
1670072400000,174.27,4.0,174.27,174.27,174.27
1670076000000,0.0,3.4,0.0,0.0,0.0
1670079600000,0.0,3.0,0.0,0.0,0.0
1670083200000,0.0,2.1,0.0,0.0,0.0
1670086800000,0.0,0.3,0.0,0.0,0.0
1670090400000,0.0,-1.3,0.0,0.0,0.0
1670094000000,0.0,-1.9,0.0,0.0,0.0
1670097600000,0.0,-3.0,0.0,0.0,0.0
1670101200000,0.0,-3.8,0.0,0.0,0.0
1670104800000,0.0,-4.4,0.0,0.0,0.0
1670108400000,0.0,-4.6,0.0,0.0,0.0
1670112000000,0.0,-2.5,0.0,0.0,0.0
1670115600000,0.0,-2.8,0.0,0.0,0.0
1670119200000,0.0,-3.1,0.0,0.0,0.0
1670122800000,0.0,-3.3,0.0,0.0,0.0
1670126400000,0.0,-3.1,0.0,0.0,0.0
1670130000000,0.0,-0.5,0.0,0.0,0.0
1670133600000,0.0,2.9,0.0,0.0,0.0
1670137200000,0.0,4.6,0.0,0.0,0.0
1670140800000,2108.6800000000003,6.0,2108.6800000000003,2108.6800000000003,2108.6800000000003
1670144400000,2943.38,7.2,2943.38,,2943.38
1670148000000,1961.71,8.2,1961.71,1961.71,1961.71
1670151600000,629.02,8.9,629.02,629.02,629.02
1670155200000,52.96,9.2,52.96,52.96,52.96
1670158800000,0.0,9.0,0.0,0.0,0.0
1670162400000,0.0,8.8,0.0,0.0,0.0
1670166000000,0.0,8.3,0.0,0.0,0.0
1670169600000,0.0,7.3,0.0,0.0,0.0
1670173200000,0.0,5.6,0.0,0.0,0.0
1670176800000,0.0,3.7,0.0,0.0,0.0
1670180400000,0.0,2.1,0.0,0.0,0.0
1670184000000,0.0,0.9,0.0,0.0,0.0
1670187600000,0.0,0.0,0.0,0.0,0.0
1670191200000,0.0,-0.6,0.0,0.0,0.0
1670194800000,0.0,-1.1,0.0,0.0,0.0
1670198400000,0.0,7.3,,0.0,0.0
1670202000000,0.0,7.3,0.0,0.0,0.0
1670205600000,0.0,7.3,0.0,0.0,0.0
1670209200000,0.0,7.6,0.0,0.0,0.0
1670212800000,0.0,8.4,,0.0,0.0
1670216400000,0.0,8.7,0.0,0.0,0.0
1670220000000,0.0,8.8,0.0,0.0,0.0
1670223600000,0.0,9.4,0.0,0.0,0.0
1670227200000,0.0,9.7,0.0,0.0,0.0
1670230800000,0.0,10.2,0.0,0.0,0.0
1670234400000,0.0,11.7,,0.0,0.0
1670238000000,0.0,11.4,0.0,0.0,0.0
1670241600000,0.0,11.2,0.0,0.0,0.0
1670245200000,0.0,11.4,0.0,0.0,0.0
1670248800000,0.0,11.3,0.0,0.0,0.0
1670252400000,0.0,11.4,0.0,0.0,0.0
1670256000000,0.0,11.5,0.0,0.0,0.0
1670259600000,0.0,10.9,0.0,0.0,0.0
1670263200000,0.0,10.2,0.0,0.0,0.0
1670266800000,0.0,8.8,0.0,0.0,0.0
1670270400000,0.0,8.4,0.0,0.0,0.0
1670274000000,0.0,7.7,0.0,0.0,0.0
1670277600000,0.0,7.4,0.0,0.0,0.0
1670281200000,0.0,7.1,0.0,0.0,0.0
1670284800000,0.0,12.3,0.0,0.0,0.0
1670288400000,0.0,12.0,0.0,0.0,0.0
1670292000000,0.0,12.2,0.0,0.0,0.0
1670295600000,0.0,12.8,0.0,0.0,0.0
1670299200000,0.0,13.8,0.0,0.0,0.0
1670302800000,0.0,14.7,0.0,0.0,0.0
1670306400000,0.0,15.9,0.0,0.0,0.0
1670310000000,0.0,16.7,0.0,0.0,0.0
1670313600000,0.0,18.0,0.0,0.0,0.0
1670317200000,0.0,19.0,0.0,0.0,0.0
1670320800000,0.0,20.0,0.0,0.0,0.0
1670324400000,0.0,20.5,0.0,0.0,0.0
1670328000000,0.0,20.4,0.0,0.0,0.0
1670331600000,0.0,20.2,0.0,0.0,0.0
1670335200000,0.0,20.0,0.0,0.0,0.0
1670338800000,0.0,19.1,0.0,0.0,0.0
1670342400000,0.0,18.5,0.0,0.0,0.0
1670346000000,0.0,17.6,0.0,0.0,0.0
1670349600000,0.0,16.6,0.0,0.0,0.0
1670353200000,0.0,14.9,0.0,0.0,0.0
1670356800000,0.0,13.7,0.0,0.0,0.0
1670360400000,0.0,12.6,0.0,0.0,0.0
1670364000000,0.0,11.9,,0.0,0.0
1670367600000,0.0,11.5,0.0,0.0,0.0
1670371200000,0.0,16.2,0.0,0.0,0.0
1670374800000,0.0,16.3,0.0,0.0,0.0
1670378400000,0.0,16.5,,0.0,0.0
1670382000000,0.0,16.6,0.0,0.0,0.0
1670385600000,0.0,16.6,0.0,0.0,0.0
1670389200000,0.0,16.7,0.0,0.0,0.0
1670392800000,0.0,16.8,,0.0,0.0
1670396400000,0.0,17.1,0.0,0.0,0.0
1670400000000,0.0,18.5,0.0,0.0,0.0
1670403600000,0.0,19.0,,0.0,0.0
1670407200000,0.0,19.0,0.0,0.0,0.0
1670410800000,0.0,19.7,0.0,0.0,0.0
1670414400000,0.0,22.1,0.0,0.0,
1670418000000,0.0,23.5,0.0,0.0,
1670421600000,0.0,23.7,0.0,0.0,
1670425200000,0.0,23.3,0.0,0.0,
1670428800000,0.0,23.1,0.0,0.0,
1670432400000,0.0,21.8,0.0,0.0,
1670436000000,0.0,20.4,0.0,0.0,0.0
1670439600000,0.0,19.7,0.0,0.0,0.0
1670443200000,0.0,19.0,0.0,0.0,0.0
1670446800000,0.0,18.5,0.0,0.0,0.0
1670450400000,0.0,18.2,0.0,0.0,0.0
1670454000000,0.0,17.8,,0.0,0.0
1670457600000,0.0,16.1,0.0,0.0,0.0
1670461200000,0.0,15.8,0.0,0.0,0.0
1670464800000,0.0,15.6,0.0,0.0,0.0
1670468400000,0.0,15.5,0.0,0.0,0.0
1670472000000,0.0,16.0,0.0,0.0,0.0
1670475600000,0.0,17.3,0.0,0.0,0.0
1670479200000,0.0,18.9,0.0,0.0,0.0
1670482800000,0.0,19.8,0.0,0.0,0.0
1670486400000,0.0,21.6,0.0,0.0,
1670490000000,0.0,22.9,0.0,0.0,
1670493600000,0.0,23.6,0.0,0.0,
1670497200000,0.0,24.2,0.0,0.0,
1670500800000,0.0,24.4,0.0,0.0,
1670504400000,0.0,24.5,0.0,0.0,
1670508000000,0.0,24.3,0.0,0.0,
1670511600000,0.0,24.0,,0.0,
1670515200000,0.0,23.4,0.0,0.0,
1670518800000,0.0,22.2,0.0,0.0,
1670522400000,0.0,20.5,,0.0,0.0
1670526000000,0.0,18.8,0.0,0.0,0.0
1670529600000,0.0,17.6,,0.0,0.0
1670533200000,0.0,16.8,0.0,0.0,0.0
1670536800000,0.0,16.1,0.0,0.0,0.0
1670540400000,0.0,15.6,0.0,0.0,0.0
1670544000000,0.0,7.0,0.0,0.0,0.0
1670547600000,0.0,6.7,0.0,0.0,0.0
1670551200000,0.0,6.3,0.0,0.0,0.0
1670554800000,0.0,6.0,0.0,0.0,0.0
1670558400000,0.0,5.6,0.0,0.0,0.0
1670562000000,0.0,6.4,0.0,0.0,0.0
1670565600000,0.0,9.3,0.0,0.0,0.0
1670569200000,0.0,10.8,0.0,0.0,0.0
1670572800000,0.0,12.0,0.0,0.0,0.0
1670576400000,0.0,13.1,,0.0,0.0
1670580000000,0.0,13.9,0.0,0.0,0.0
1670583600000,0.0,14.5,0.0,0.0,0.0
1670587200000,0.0,14.8,0.0,0.0,0.0
1670590800000,0.0,14.5,0.0,0.0,0.0
1670594400000,0.0,14.2,0.0,0.0,0.0
1670598000000,0.0,13.8,0.0,0.0,0.0
1670601600000,0.0,13.2,0.0,0.0,0.0
1670605200000,0.0,12.5,0.0,0.0,0.0
1670608800000,0.0,12.0,0.0,0.0,0.0
1670612400000,0.0,10.8,0.0,0.0,0.0
1670616000000,0.0,10.1,0.0,0.0,0.0
1670619600000,0.0,9.8,0.0,0.0,0.0
1670623200000,0.0,9.3,0.0,0.0,0.0
1670626800000,0.0,9.0,0.0,0.0,0.0
1670630400000,0.0,5.8,0.0,0.0,0.0
1670634000000,0.0,5.6,0.0,0.0,0.0
1670637600000,0.0,5.9,,0.0,0.0
1670641200000,0.0,5.6,0.0,0.0,0.0
